VBELN,POSNR,MATNR,KWMENG,NETWR
2000006256,30,MAT-000437,93,102632.94
2000006151,10,MAT-000732,91,80735.2
2000001094,10,MAT-000207,42,7170.66
2000008441,40,MAT-000876,97,60495.02
2000006500,10,MAT-000895,18,17244.36
2000009949,10,MAT-000440,45,34506.0
2000003612,40,MAT-000364,59,66511.29
2000003950,10,MAT-000457,10,11642.4
2000008020,20,MAT-000166,81,62495.55
2000001104,10,MAT-000122,83,-33117.83
2000006667,10,MAT-000507,55,32078.75
2000009298,40,MAT-000736,73,
2000003571,20,MAT-000978,24,2589.84
2000004034,40,MAT-000679,98,134314.88
2000009512,10,MAT-000327,43,30890.77
2000006766,40,MAT-000660,70,80928.4
2000008389,10,MAT-000872,78,79421.16
2000001748,40,MAT-000287,27,28561.95
2000008377,30,MAT-000436,86,131047.66
2000007178,10,MAT-000869,23,36351.96
2000008810,10,MAT-000634,86,33553.76
2000005698,20,MAT-000072,37,12246.26
2000005601,10,MAT-000259,65,5281.25
2000005307,30,MAT-000670,51,29334.69
2000003482,10,MAT-000531,86,88662.56
2000006217,40,MAT-000483,94,59270.76
2000005833,40,MAT-000014,2,1182.06
2000005448,30,MAT-000459,62,6457.3
2000006235,10,MAT-000622,8,8750.16
2000004178,10,MAT-000392,89,107969.46
2000008413,30,MAT-000376,52,92824.68
2000009017,30,MAT-000134,45,23161.95
2000009581,20,MAT-000757,21,14855.61
2000004355,10,MAT-000193,29,55618.23
2000006778,40,MAT-000551,68,82518.0
2000002315,40,MAT-000184,56,31862.88
2000009132,20,MAT-000090,48,
2000004102,10,MAT-000459,6,8644.86
2000007888,10,MAT-000803,5,6526.85
2000004914,40,MAT-000250,78,
2000000250,10,MAT-000631,46,15865.4
2000001116,20,MAT-000394,63,10216.08
2000001530,20,MAT-000718,22,42102.06
2000000300,10,MAT-000867,28,52954.44
2000000947,10,MAT-000870,80,115925.6
2000002524,50,MAT-000095,19,20251.15
2000005366,20,MAT-000925,77,102183.62
2000000598,10,MAT-000550,27,34205.49
2000009727,10,MAT-000778,69,76336.77
2000004155,20,MAT-000086,41,68527.4
2000004057,40,MAT-000413,78,34198.32
2000003515,30,MAT-000285,47,56170.17
2000000311,40,MAT-000832,6,5381.58
2000008452,30,MAT-000152,54,50758.38
2000005577,10,MAT-000331,25,29524.25
2000006751,30,MAT-000175,81,137921.13
2000001115,40,MAT-000738,36,60325.2
2000000856,40,MAT-000942,10,9414.7
2000009409,20,MAT-000840,62,77885.64
2000001182,10,MAT-000554,64,20717.44
2000002635,20,MAT-000607,57,90846.03
2000001167,40,MAT-000037,63,5948.46
2000006751,50,MAT-000556,37,58581.73
2000009135,30,MAT-000244,21,41430.27
2000000932,40,MAT-000365,71,59259.44
2000001020,30,MAT-000668,77,28764.12
2000006834,20,MAT-000144,99,8499.15
2000003954,30,MAT-000071,31,35557.62
2000000931,20,MAT-000380,84,41043.24
2000006709,20,MAT-000252,14,3192.28
2000007737,20,MAT-000190,38,16872.76
2000005840,50,MAT-000804,24,19673.52
2000001243,20,MAT-000869,38,48034.66
2000005019,50,MAT-000570,25,6304.0
2000007368,10,MAT-000856,9,14898.6
2000000456,20,MAT-000046,33,
2000002927,20,MAT-000143,20,18955.2
2000009937,10,MAT-000881,64,45716.48
2000006834,10,MAT-000747,99,196954.56
2000007166,30,MAT-000447,72,103311.36
2000001572,20,MAT-000644,82,130997.46
2000009387,10,MAT-000012,48,30134.4
2000002811,20,MAT-000578,11,18448.1
2000005221,30,MAT-000839,28,16410.24
2000007060,30,MAT-000886,12,13125.12
2000001641,40,MAT-000478,3,772.14
2000009385,10,MAT-000198,95,57729.6
2000003450,20,MAT-000130,29,31744.56
2000007893,10,MAT-000654,79,
2000009225,50,MAT-000185,78,17220.06
2000006505,30,MAT-000056,89,53877.93
2000007991,10,MAT-000179,15,4304.55
2000007634,20,MAT-000114,62,102185.92
2000005097,10,MAT-000814,15,15294.9
2000009460,10,MAT-000392,100,60101.0
2000004896,10,MAT-000602,35,50967.0
2000004173,40,MAT-000162,98,100141.3
2000007608,30,MAT-000984,38,2468.48
2000006396,20,MAT-000637,58,95599.08
2000006446,20,MAT-000977,21,2886.24
2000006706,10,MAT-000833,38,3331.08
2000007052,20,MAT-000429,79,99686.15
2000009893,40,MAT-000814,46,39462.02
2000003575,30,MAT-000936,30,8730.9
2000007425,40,MAT-000150,25,3399.0
2000000814,40,MAT-000337,81,144491.04
2000006993,30,MAT-000133,77,125660.92
2000002480,40,MAT-000451,93,158481.3
2000002749,10,MAT-000057,72,63363.6
2000008561,20,MAT-000085,19,27950.71
2000006408,30,MAT-000139,62,104694.44
2000002954,40,MAT-000860,100,95682.0
2000005668,30,MAT-000075,41,36342.81
2000006083,40,MAT-000298,86,112700.42
2000000428,30,MAT-000775,95,155812.35
2000004127,10,MAT-000958,5,6023.7
2000005695,30,MAT-000200,30,4179.0
2000007659,20,MAT-000853,56,89644.8
2000003775,20,MAT-000343,95,107367.1
2000003292,20,MAT-000665,26,32685.9
2000006051,20,MAT-000369,80,41847.2
2000008642,10,MAT-000090,30,37645.8
2000008506,30,MAT-000001,33,26284.17
2000004351,40,MAT-000338,73,80917.58
2000005958,10,MAT-000088,60,2658.0
2000008195,20,MAT-000944,45,26989.65
2000005903,30,MAT-000268,95,112112.35
2000000926,40,MAT-000995,7,8926.26
2000006149,30,MAT-000157,1,582.31
2000006600,30,MAT-000150,61,47413.47
2000009148,20,MAT-000234,24,17406.24
2000003985,20,MAT-000293,67,106021.47
2000003411,10,MAT-000111,64,28385.92
2000007345,10,MAT-000078,11,11671.33
2000006156,20,MAT-000461,53,9287.72
2000005783,50,MAT-000809,51,23255.49
2000009336,20,MAT-000001,41,54205.28
2000003849,10,MAT-000759,17,21692.17
2000001541,30,MAT-000163,1,1962.97
2000007822,10,MAT-000960,41,3881.88
2000003273,40,MAT-000849,30,29959.2
2000000594,10,MAT-000131,63,1833.93
2000001231,50,MAT-000202,70,37921.1
2000000753,10,MAT-000021,6,11604.36
2000001708,20,MAT-000117,82,77961.5
2000001427,20,MAT-000436,73,
2000007259,10,MAT-000282,91,13360.62
2000003828,10,MAT-000020,69,82711.68
2000003673,40,MAT-000531,34,26852.18
2000009960,10,MAT-000005,65,97724.25
2000001237,30,MAT-000182,98,64482.04
2000006482,10,MAT-000426,22,42032.32
2000000913,50,MAT-000759,45,76690.35
2000000436,20,MAT-000808,66,117308.4
2000003597,30,MAT-000941,19,20777.64
2000006590,40,MAT-000473,26,40231.36
2000005268,30,MAT-000637,83,67695.63
2000002575,20,MAT-000784,93,147876.51
2000007488,30,MAT-000407,91,170873.43
2000007649,30,MAT-000080,72,44048.16
2000006909,30,MAT-000756,42,62731.2
2000008694,10,MAT-000743,68,63781.96
2000004453,40,MAT-000193,50,20006.5
2000002512,40,MAT-000685,42,16335.06
2000002012,30,MAT-000074,73,91574.85
2000005359,10,MAT-000398,37,62931.82
2000005366,30,MAT-000303,99,133706.43
2000009317,10,MAT-000950,47,9711.61
2000004457,30,MAT-000877,82,60437.28
2000006281,20,MAT-000403,53,74563.05
2000009942,20,MAT-000434,26,5353.4
2000000572,10,MAT-000069,73,56170.58
2000000665,10,MAT-000467,75,118302.75
2000000981,20,MAT-000157,34,47564.64
2000004159,20,MAT-000874,49,89102.58
2000002219,10,MAT-000407,12,2973.0
2000004305,30,MAT-000130,87,160138.29
2000006666,40,MAT-000818,57,32675.25
2000009286,10,MAT-000173,82,111312.54
2000004548,30,MAT-000031,53,95917.81
2000006978,30,MAT-000177,65,99119.8
2000003293,10,MAT-000184,36,70641.36
2000001533,20,MAT-000659,7,8957.41
2000008081,50,MAT-000419,31,48347.6
2000008894,20,MAT-000018,59,16718.24
2000006198,10,MAT-000911,73,108116.65
2000006625,20,MAT-000875,82,40050.44
2000006438,10,MAT-000159,71,134382.41
2000002345,30,MAT-000947,40,
2000008822,30,MAT-000822,5,1571.5
2000001774,10,MAT-000963,8,4599.84
2000003085,40,MAT-000231,6,5538.78
2000004663,40,MAT-000883,17,408.17
2000004018,40,MAT-000349,48,29184.96
2000000827,40,MAT-000397,61,73470.23
2000005269,50,MAT-000881,75,72894.75
2000007058,40,MAT-000838,94,75034.56
2000001897,10,MAT-000052,73,132920.59
2000003715,10,MAT-000351,17,1542.92
2000001779,10,MAT-000636,57,68202.78
2000005945,20,MAT-000213,32,
2000004915,30,MAT-000966,16,20614.56
2000001640,10,MAT-000487,52,54167.88
2000009340,20,MAT-000030,10,15873.5
2000009158,10,MAT-000470,55,48313.1
2000009058,50,MAT-000441,66,124736.7
2000005614,30,MAT-000793,64,91543.68
2000004993,10,MAT-000169,41,44224.65
2000000939,40,MAT-000334,40,37268.4
2000004245,10,MAT-000210,86,52600.18
2000007707,20,MAT-000260,95,92567.05
2000007830,20,MAT-000107,60,88776.0
2000004268,20,MAT-000840,46,47517.54
2000003743,10,MAT-000116,39,9661.47
2000005152,50,MAT-000251,3,3937.95
2000008265,10,MAT-000580,97,185400.95
2000007266,20,MAT-000314,48,79797.6
2000000783,10,MAT-000120,100,71376.0
2000004182,20,MAT-000813,59,27057.99
2000007483,40,MAT-000975,94,180302.34
2000002196,30,MAT-000944,15,
2000007275,30,MAT-000997,88,87070.72
2000002079,20,MAT-000372,37,23267.45
2000007380,30,MAT-000681,84,143463.6
2000005543,30,MAT-000594,8,297.28
2000009381,30,MAT-000920,9,16461.9
2000002095,20,MAT-000562,3,1534.2
2000004744,10,MAT-000939,14,9007.32
2000007404,40,MAT-000045,88,145039.84
2000000438,20,MAT-000466,88,151686.48
2000001846,50,MAT-000837,38,9556.24
2000000243,20,MAT-000472,88,86115.92
2000003158,10,MAT-000070,18,26001.18
2000001799,10,MAT-000026,19,25702.63
2000000815,10,MAT-000945,89,116882.81
2000001352,20,MAT-000485,12,8206.56
2000008507,10,MAT-000534,5,2430.55
2000000341,20,MAT-000285,15,14057.1
2000004788,20,MAT-000203,46,42703.18
2000004440,10,MAT-000605,32,7535.68
2000009629,20,MAT-000724,33,55599.06
2000003960,10,MAT-000951,15,11122.35
2000005374,10,MAT-000136,42,5419.26
2000002033,50,MAT-000459,70,99199.1
2000006794,10,MAT-000093,61,39762.85
2000001450,40,MAT-000811,43,5414.56
2000009677,20,MAT-000754,51,42853.26
2000009006,10,MAT-000632,7,8837.57
2000000379,30,MAT-000271,27,29952.18
2000005772,20,MAT-000765,88,173722.56
2000002238,10,MAT-000064,81,39724.02
2000003601,20,MAT-000923,38,24736.48
2000001215,30,MAT-000949,47,7026.97
2000004873,30,MAT-000799,59,62407.84
2000006935,30,MAT-000349,2,228.66
2000001876,40,MAT-000111,72,136378.8
2000000941,10,MAT-000757,87,32789.43
2000007503,30,MAT-000352,26,45076.46
2000000021,10,MAT-000120,93,172156.95
2000007562,40,MAT-000609,85,134701.2
2000006916,50,MAT-000344,76,
2000007772,20,MAT-000418,52,39431.6
2000002237,20,MAT-000098,28,41410.04
2000006675,20,MAT-000479,18,11172.42
2000005765,20,MAT-000508,99,15119.28
2000006370,20,MAT-000473,99,3876.84
2000006744,10,MAT-000138,62,21355.28
2000007828,30,MAT-000754,16,28266.08
2000002607,30,MAT-000709,41,67683.21
2000004710,10,MAT-000047,73,7689.82
2000007639,10,MAT-000599,81,81832.68
2000003596,30,MAT-000577,28,33141.08
2000002753,30,MAT-000506,75,16215.75
2000000716,10,MAT-000440,84,151293.24
2000001111,20,MAT-000637,1,1302.13
2000000590,10,MAT-000688,72,131906.88
2000002936,20,MAT-000061,54,14726.88
2000009774,30,MAT-000874,17,21149.19
2000009208,40,MAT-000791,44,59211.24
2000000805,10,MAT-000191,23,14782.56
2000004414,20,MAT-000248,51,86885.64
2000009628,50,MAT-000032,76,130335.44
2000001604,10,MAT-000003,80,27486.4
2000002825,40,MAT-000955,79,7805.99
2000001804,30,MAT-000932,42,
2000004931,10,MAT-000866,56,17492.72
2000000330,10,MAT-000012,20,1394.2
2000008679,40,MAT-000797,45,7104.6
2000002262,40,MAT-000434,89,154523.58
2000006593,30,MAT-000362,10,13021.9
2000008083,10,MAT-000192,31,8852.67
2000009470,10,MAT-000441,65,44372.9
2000008355,30,MAT-000181,15,18333.6
2000000206,50,MAT-000743,38,37910.32
2000009110,10,MAT-000418,32,57419.52
2000003454,50,MAT-000971,42,39427.08
2000005581,10,MAT-000691,28,19762.96
2000004952,30,MAT-000773,93,119522.67
2000004436,30,MAT-000760,13,1786.46
2000007223,10,MAT-000692,100,136725.0
2000006340,20,MAT-000415,87,20475.45
2000009298,50,MAT-000742,57,97435.23
2000009620,20,MAT-000856,31,46810.0
2000005236,30,MAT-000560,77,109112.85
2000007863,30,MAT-000073,6,9751.62
2000008736,10,MAT-000155,24,15208.08
2000009338,20,MAT-000380,89,108119.87
2000005905,10,MAT-000135,29,10243.96
2000005149,30,MAT-000979,72,139546.08
2000009646,20,MAT-000498,15,5766.15
2000005407,40,MAT-000322,91,-17815.07
2000004045,10,MAT-000234,66,
2000003643,10,MAT-000394,8,3274.8
2000000876,50,MAT-000009,64,1958.4
2000008796,20,MAT-000633,74,25204.4
2000008214,10,MAT-000793,35,41137.6
2000005562,20,MAT-000332,80,78058.4
2000007798,20,MAT-000870,30,37398.6
2000000861,20,MAT-000467,68,37046.4
2000007781,20,MAT-000592,59,49440.23
2000005393,30,MAT-000650,79,35530.25
2000001616,40,MAT-000378,77,55070.4
2000008988,50,MAT-000400,52,81048.76
2000002460,10,MAT-000035,26,38353.38
2000003749,10,MAT-000772,25,23495.5
2000003279,20,MAT-000860,93,70836.24
2000006778,30,MAT-000104,91,173300.4
2000005220,20,MAT-000320,79,81072.96
2000003484,10,MAT-000452,7,8396.92
2000004663,30,MAT-000864,69,101858.49
2000005475,30,MAT-000438,67,1579.19
2000004829,50,MAT-000504,82,140229.84
2000002300,20,MAT-000062,91,55000.4
2000007048,30,MAT-000529,40,24876.0
2000004553,40,MAT-000107,11,6455.46
2000007253,20,MAT-000371,12,15162.72
2000008304,30,MAT-000732,38,34032.04
2000002853,50,MAT-000215,29,1722.6
2000008272,40,MAT-000995,94,155415.84
2000000291,10,MAT-000994,80,138795.2
2000009987,10,MAT-000445,29,49603.92
2000003814,10,MAT-000924,61,20578.35
2000009193,10,MAT-000038,48,18121.92
2000004160,10,MAT-000156,57,54527.91
2000008467,40,MAT-000639,96,-20984.64
2000001011,20,MAT-000530,67,87155.61
2000004062,10,MAT-000259,46,57252.06
2000007283,20,MAT-000037,42,69665.4
2000002022,10,MAT-000261,70,90155.1
2000006437,10,MAT-000460,63,43628.13
2000004365,10,MAT-000845,39,3369.99
2000007063,20,MAT-000904,3,2586.81
2000006783,40,MAT-000005,46,634.8
2000001909,30,MAT-000093,73,38222.07
2000009148,40,MAT-000051,92,-123173.28
2000002743,30,MAT-000453,4,2057.36
2000004464,20,MAT-000880,56,31093.44
2000009719,40,MAT-000626,54,64009.44
2000003661,10,MAT-000800,95,49210.0
2000008100,10,MAT-000505,72,106517.52
2000005467,40,MAT-000147,78,48650.16
2000008230,20,MAT-000444,35,7770.0
2000000324,20,MAT-000299,98,170625.84
2000005526,30,MAT-000818,51,71141.94
2000007927,20,MAT-000102,48,61445.76
2000006877,30,MAT-000250,99,175560.66
2000009321,20,MAT-000043,26,7075.12
2000004263,50,MAT-000025,12,8716.68
2000000181,10,MAT-000590,93,93720.75
2000007009,40,MAT-000866,10,5787.9
2000002783,30,MAT-000382,91,38159.03
2000004108,30,MAT-000506,53,36790.48
2000000085,30,MAT-000522,62,113299.42
2000005328,20,MAT-000519,38,26603.8
2000009799,10,MAT-000849,65,64472.2
2000001748,50,MAT-000230,54,89445.6
2000004153,40,MAT-000896,26,-20267.26
2000001750,30,MAT-000379,66,94271.76
2000008770,10,MAT-000188,65,101684.7
2000005500,10,MAT-000814,58,101129.38
2000005832,30,MAT-000973,17,13449.89
2000005726,10,MAT-000857,80,49739.2
2000009813,40,MAT-000077,25,25580.75
2000009140,10,MAT-000482,10,7655.9
2000005633,20,MAT-000152,16,28846.24
2000007856,30,MAT-000107,40,21525.6
2000000291,20,MAT-000823,58,112805.94
2000007058,10,MAT-000597,21,32131.68
2000004888,20,MAT-000236,14,11556.16
2000004788,30,MAT-000885,4,1352.24
2000001493,30,MAT-000447,64,35603.2
2000007263,10,MAT-000951,14,
2000000711,40,MAT-000958,100,171833.0
2000008869,10,MAT-000897,99,2576.97
2000009887,30,MAT-000525,65,89817.0
2000007685,20,MAT-000015,42,50085.42
2000009858,20,MAT-000919,44,60271.64
2000009053,10,MAT-000814,54,1757.7
2000004571,10,MAT-000491,60,79437.6
2000000817,10,MAT-000133,51,61375.95
2000008107,30,MAT-000808,69,110151.6
2000007924,10,MAT-000356,14,11474.4
2000001890,30,MAT-000097,89,166332.99
2000007240,20,MAT-000328,57,98607.72
2000006320,50,MAT-000115,8,-1737.2
2000006538,20,MAT-000147,91,110694.22
2000006112,30,MAT-000694,67,96406.97
2000001990,40,MAT-000388,33,1706.76
2000008035,10,MAT-000032,76,6532.2
2000007085,30,MAT-000840,85,89441.25
2000000005,10,MAT-000447,42,45718.68
2000000326,10,MAT-000911,13,10465.26
2000001388,40,MAT-000981,99,131770.98
2000006381,30,MAT-000300,97,127055.45
2000007853,10,MAT-000615,88,18333.04
2000008181,10,MAT-000504,31,61455.95
2000007666,30,MAT-000851,59,110299.32
2000000071,20,MAT-000338,57,4535.49
2000005826,40,MAT-000299,37,8662.07
2000002857,20,MAT-000564,74,28777.12
2000007918,10,MAT-000891,66,128323.14
2000006946,40,MAT-000137,53,103745.38
2000000762,10,MAT-000431,72,
2000000819,20,MAT-000465,13,12892.23
2000004628,10,MAT-000558,4,3756.84
2000009064,10,MAT-000072,35,61943.35
2000000800,10,MAT-000803,70,6756.4
2000004177,40,MAT-000930,45,64596.6
2000008556,40,MAT-000142,42,41307.0
2000005227,20,MAT-000642,94,
2000003729,20,MAT-000221,74,135980.92
2000007071,10,MAT-000994,58,19852.24
2000000945,10,MAT-000668,42,74594.94
2000001688,20,MAT-000937,71,26032.15
2000005458,20,MAT-000122,59,56782.19
2000006192,30,MAT-000382,24,5908.08
2000009934,10,MAT-000572,89,154283.28
2000005240,30,MAT-000526,100,72509.0
2000005703,40,MAT-000713,85,112268.0
2000003710,10,MAT-000794,72,118107.36
2000006061,10,MAT-000392,86,44363.96
2000004905,10,MAT-000030,95,151918.3
2000005753,10,MAT-000051,41,33542.51
2000008191,10,MAT-000164,26,22147.06
2000004776,30,MAT-000464,85,85175.95
2000001506,30,MAT-000935,100,98120.0
2000004323,20,MAT-000105,8,14921.28
2000006922,10,MAT-000520,9,5111.01
2000000902,30,MAT-000403,51,-33655.92
2000007864,40,MAT-000883,54,76641.66
2000008666,20,MAT-000869,43,70304.14
2000006180,20,MAT-000885,31,25862.99
2000006082,20,MAT-000830,7,10694.95
2000003714,40,MAT-000096,30,44577.0
2000005884,30,MAT-000220,32,42419.2
2000005971,20,MAT-000144,3,841.59
2000007546,10,MAT-000877,84,144207.0
2000009061,40,MAT-000411,42,45124.38
2000007703,20,MAT-000204,52,18841.68
2000007481,40,MAT-000585,29,
2000003336,20,MAT-000176,9,6036.93
2000005053,40,MAT-000847,4,4531.92
2000009084,20,MAT-000949,16,20174.24
2000003327,40,MAT-000342,73,26181.45
2000001336,20,MAT-000707,24,45811.2
2000007357,50,MAT-000756,94,94557.42
2000006516,30,MAT-000393,79,86527.12
2000004642,10,MAT-000984,25,38331.0
2000007090,10,MAT-000651,98,148686.58
2000004330,10,MAT-000798,35,53737.25
2000001855,20,MAT-000958,59,64519.45
2000004036,30,MAT-000945,15,28917.0
2000002670,10,MAT-000647,83,120015.51
2000003961,10,MAT-000680,2,1258.04
2000006464,20,MAT-000686,74,7303.8
2000007811,20,MAT-000852,26,
2000000867,30,MAT-000959,17,16047.49
2000007570,20,MAT-000186,91,102419.59
2000006494,50,MAT-000820,79,46939.43
2000006029,10,MAT-000707,13,19380.14
2000007742,30,MAT-000677,15,5959.8
2000001752,40,MAT-000369,65,21494.85
2000008553,40,MAT-000326,3,4954.11
2000005618,40,MAT-000774,1,1841.48
2000008543,40,MAT-000886,52,61815.52
2000009699,20,MAT-000685,3,4680.78
2000002506,10,MAT-000163,71,42817.97
2000006763,50,MAT-000887,28,29975.68
2000001231,40,MAT-000452,85,23908.8
2000003301,10,MAT-000413,58,26813.4
2000004103,30,MAT-000686,100,10441.0
2000001935,10,MAT-000128,4,2206.88
2000003399,40,MAT-000148,11,6200.04
2000009318,20,MAT-000569,4,1743.52
2000000615,30,MAT-000568,32,13384.32
2000001687,10,MAT-000498,73,126742.6
2000004479,40,MAT-000392,62,93828.94
2000007449,20,MAT-000735,47,1967.89
2000007562,20,MAT-000178,71,24485.06
2000000816,10,MAT-000744,36,61994.52
2000001665,40,MAT-000358,96,15888.96
2000007903,30,MAT-000091,32,60674.56
2000004673,40,MAT-000205,69,95432.52
2000009875,40,MAT-000675,96,32568.96
2000003632,20,MAT-000923,45,15898.05
2000008262,40,MAT-000295,98,142674.28
2000009364,20,MAT-000065,57,6805.23
2000003812,20,MAT-000371,53,58894.66
2000004416,30,MAT-000800,27,14878.08
2000006522,30,MAT-000849,28,54375.44
2000004879,20,MAT-000238,9,3272.76
2000006507,50,MAT-000458,12,18838.08
2000004971,10,MAT-000603,1,1673.43
2000004943,20,MAT-000729,32,17390.08
2000001082,20,MAT-000390,36,69646.68
2000001397,50,MAT-000509,68,74388.6
2000009339,10,MAT-000090,28,47822.32
2000005095,30,MAT-000411,40,72893.6
2000008882,20,MAT-000245,19,20332.28
2000008980,30,MAT-000505,60,29501.4
2000009288,10,MAT-000226,75,113799.75
2000003739,30,MAT-000818,88,55520.96
2000004180,20,MAT-000838,3,
2000001319,30,MAT-000876,44,78267.64
2000003969,20,MAT-000647,22,36008.06
2000005694,20,MAT-000730,79,19902.47
2000000658,20,MAT-000577,6,264.12
2000005524,10,MAT-000297,64,109450.24
2000002528,10,MAT-000897,87,-137815.83
2000002189,10,MAT-000137,94,170206.74
2000007356,10,MAT-000026,32,16614.72
2000004886,10,MAT-000829,74,111631.22
2000001737,20,MAT-000205,35,19829.6
2000008338,20,MAT-000888,24,33271.2
2000009671,10,MAT-000516,48,45437.76
2000005819,10,MAT-001000,82,13776.0
2000004869,40,MAT-000589,4,555.48
2000006470,20,MAT-000622,79,20622.95
2000001876,10,MAT-000094,59,40658.08
2000009205,30,MAT-000697,83,107230.19
2000000645,10,MAT-000884,96,17347.2
2000000452,30,MAT-000098,78,81410.16
2000005126,30,MAT-000834,26,
2000005026,10,MAT-000348,14,21394.52
2000003098,30,MAT-000530,52,26456.56
2000008625,30,MAT-000231,23,16123.0
2000006760,10,MAT-000202,59,88564.31
2000004010,30,MAT-000623,3,5848.23
2000005211,10,MAT-000997,33,57459.93
2000003591,30,MAT-000617,91,123123.91
2000003394,10,MAT-000929,22,4430.14
2000008941,50,MAT-000731,51,67592.85
2000003034,30,MAT-000885,49,44653.21
2000009128,10,MAT-000546,82,144903.02
2000009760,20,MAT-000358,55,58691.05
2000009992,10,MAT-000308,88,72564.8
2000002492,10,MAT-000991,73,35026.86
2000001041,50,MAT-000088,33,
2000004417,20,MAT-000164,70,76988.8
2000007413,40,MAT-000681,70,3784.9
2000006071,40,MAT-000854,8,9054.56
2000009781,10,MAT-000127,97,37153.91
2000004083,10,MAT-000416,46,67451.18
2000007151,10,MAT-000978,91,83615.35
2000006547,30,MAT-000979,87,111252.12
2000004679,40,MAT-000590,68,35786.36
2000006975,30,MAT-000760,6,5833.74
2000009208,20,MAT-000377,82,35671.64
2000004730,10,MAT-000805,80,3918.4
